Date,Headlines,Author,Tag Text,True_Label
2018-05-05,"Sex, Money, Ritual Murder: See Black-Metal Act Imperial Triumphant's Grim",New Video,"Revolver MagazineLike a cross between Deathspell Omega and Taxi Driver, shrouded abstractblack-metal trio Imperial Triumphant are proud to reveal their new video for""Swarming Opulence."" The lush video, courtesy of Brendan McGowan, shows theseedy underbelly of NYC and just what money can buy — whether ...",
2018-05-05,"I Tried YogaGlo's ""Women's Moon Circle"" Ritual To Celebrate The Pink Moon &",It Was Magical,"Elite DailyWith so much transformative energy surrounding us, I knew I wanted to makethe most of this full moon, so I tried YogaGlo's ""Women's Moon Circle""ritual to harness all that lunar magic and take those spiritual vibes to thenext level. If you've never heard of YogaGlo, it's an online yoga andmeditation ...",
2018-05-12,Memorial ritual for Genghis Khan held in China's Inner Mongolia,Unknown,"People attend a grand memorial ritual for the 13th-century great conquerorGenghis Khan at the mausoleum of Genghis Khan in Ejin Horo Qi, north ...",
2018-05-12,Mother-of-six is found dead with pentagrams carved into her hands following 'satanic ritual' after ...,Daily Mail,"A mother-of-six has been found murdered in southern Honduras after whatappears to have been a satanic ritual. Gloria Liceth Izaguirre Torres, 42,...",
2018-05-12,WATCH | 'Her heart was missing': Cop still believes Karabo Mokoena's death a 'ritual murder',Times LIVE,The lead investigator in the Karabo Mokoena case is still convinced thatthe young woman was murdered as part of a ritual killing – and has revealed...,
2018-05-12,A Daughter's Ritual To Make Peace With Her Mother's Death,Mountain Journal,"For the daughter, who has been a client of mine, we created a sense ofritual to help her cope with, process and consecrate the meaning of this ...",
2018-05-12,"Protesters call for end to Wadden Sea island ritual, involving a live cockerel",DutchNews.nl,Animal rights campaigners say a spring ritual on the Wadden Sea island ofSchiermonnikoog should be halted because of cruelty to animals.,
2018-05-12,Ritual Pint Glass Set,Unknown,Your personal ship is a vessel that carries your Guardian to the stars.These pint glasses are vessels that will carry your favorite tasty beveragefrom ...,
2018-05-12,Religious or Ritual Musician,Unknown,People. Collector or Curator (1) · Composer or Arranger (1); Librarian orArchivist (1); Religious or Ritual Musician (1); Scholar (1) ...,
2018-05-12,Near death in Zambezi 'ritual' bath. . . Naked woman clings to tree for survival,Chronicle,A “RITUAL” bath in the flooded Zambezi River nearly ended in tragedy for a29-year-old Victoria Falls woman after she was swept away by its rising ...,
2018-05-12,Druid witch stabbed by neighbour angry at his noisy pagan rituals,Telegraph.co.uk,They had complained to the park owners about the rituals but had neverspoken directly to Mr Bennett until the evening of November 4 last year.,
2018-05-12,Karabo 'victim of ritual killing',HeraldLIVE,The lead investigator in the Karabo Mokoena case is still convinced thatshe was murdered as part of a ritual killing – and has revealed that 60% ofher ...,
2018-05-12,A Design Lab Is Making Rituals for Secular People,The Atlantic,"Religions have long been the dominant suppliers of rituals, gamely steppingin with an answer to every question from How do I celebrate the birth of ...",
2018-05-12,Pagan Ritual Lessons for UU Services,Patheos (blog),"My teacher in Witchcraft, Christopher Penczak, when talking about (Pagan)ritual design taught me that there are three simultaneous levels that need...",
2018-05-19,The Religious Ritual Kim Kardashian and Her Family Practice Every Morning,InStyle,"The Kardashian crew might be known popularizing the term ""Bible!""—a way toexpress something you really mean, originating from people swearing ...",
2018-05-19,"Interview with DP of Netflix's The Ritual, Andrew Shulkind",cinema5D news,"Director of Photography, Andrew Shulkind, helped create a truly mindbending horror film with Netflix's The Ritual. I'm a few weeks out fromwatching ...",
2018-05-19,There will be blood: Earliest evidence of ritual vengeance found near,Jerusalem,"The Times of IsraelFound in a cave outside capital, millennium-old skull cracked in two by asword, and two bones from the palm of a hand, point to ancient roots of ...",
2018-05-19,Mom: Take a Second Look At That Morning Coffee Ritual,Unknown,"Many of us like to get started with a certain morning ritual, and for mostthat involves slinging down a freshly brewed cup of coffee. Whether you brewit ...",
2018-05-19,Albino's Murder For 'Ritual' Sparks Protests In Mali,CHANNELS TELEVISION,"Armed men abducted and beheaded a five-year-old albino girl in Mali at theweekend, police said, in what was feared to be a ritual murder for ...",
2018-05-19,A Ritual for the Taurus New Moon to Plant Seeds of Intention,Unknown,You can tend to your metaphorical garden and harness the potency of theseTaurean moonbeams with an alchemical new moon ritual.,
2018-05-19,The Blood Ritual That Lives on YouTube,Gizmodo,"Phoebe Rosa Castillo did her first Blood Over Intent ritual in August 2017.Draped in white fabric, the altar in her North Hollywood, Los Angeles ...",
2018-05-19,A Pleasure-Packed Ritual To Ring In The Taurus New Moon,mindbodygreen.com,Were you able to fully receive the pleasure through this ritual? You cankeep practicing throughout this next moon cycle. Try to use this exercise asan ...,
2018-05-19,Ancient Mayan Ritual Alcohol Enemas,Unknown,"Like many ancient cultures, the civilizations of Mesoamerica had a vast andrich history of unique cultural practices, spiritual beliefs and ceremonies,...",
2018-05-19,"5-Year-Old Albino Girl Abducted, Beheaded in What Police Fear Was 'Ritual'",Killing,NewsweekPolice suspect the early morning killing may have been a ritual murder dueto the girl's rare genetic condition. The AFP said the mother of Djeneba ...,
2018-05-19,An 8-bit spin-off of Bloodstained: Ritual of the Night is coming later this month,PC Gamer,"You might remember that the Kickstarter campaign for Bloodstained: Ritualof the Night, the platformer from Castlevania producer Koji Igarashi due out...",
2018-05-19,Outcry in Mali after albino child beheaded in 'ritual' murder,The Nation,"BAMAKO-Armed men abducted and beheaded a five-year-old albino girl in Maliat the weekend, police said, in what was feared to be a ritual murder ...",
2018-05-19,SCDF ragging rituals: From being dunked in pump wells to blanket parties,Channel NewsAsia,SINGAPORE: Ragging rituals ranging from getting pushed into a pump well tobeing locked in a cage or being ambushed while asleep are part of a ...,
2018-05-26,This nightly orangutan ritual is very adorable,9News.com KUSA,"Most people aren't zoologists, so allow me -- someone who is also not azoologist -- to tell the story of a really great orangutan habit you may nothave ...",
2018-05-26,"Body Parts Market Tied to Murder, Ritual Sacrifice",The Epoch Times,Editor's Note: This article contains graphic descriptions that some readersmay find disturbing. There is a billion-dollar market for human body parts...,
2018-05-26,"The Seb festival, the ancient continuity ritual that put Pharaohs to the test",Face2Face Africa,"Clear evidence, however, shows that both Pharaoh Den of the First Dynastyand Pharaoh Djoser of the Third Dynasty had participated in the ritual.",
2018-05-26,Thousands of Human Bones Reveal 'Barbarian' Battle Rituals,National Geographic,"Parts of pelvic bones belonging to four different Germanic warriors werefound threaded on a stick as a post-battle ritual act at Alken Enge,Denmark.",
2018-05-26,Singkawang gears up for 'Gawai Dayak Naik Dango' ritual,Jakarta Post,Residents of Singkawang are set to hold the Gawai Dayak Naik Dango culturalceremony to express their gratitude to God. The event will be held at ...,
2018-05-26,"Cradling the Sacred: Image, Ritual, and Affect in Mexican and Mesoamerican",Material Religion,"Cradling the Sacred: Image, Ritual, and Affect in Mexican and MesoamericanMaterial Religion. Jennifer Scheper Hughes. University of California ...",
2018-05-26,Spiritual medium Craig Wright on trial for indecent assault during 'ritual cleansing',Stuff.co.nz,Craig Wright is on trial in Napier District Court facing two charges ofindecently assaulting a 17-year-old man during a ritual cleansing in aNapier ...,
2018-05-26,Spiritual medium found guilty of indecently assaulting teen during 'cleansing ritual',Stuff.co.nz,"A spiritual medium who goes by the name 'Spirit Whisperer' has been foundguilty of indecently assaulting a 17-year-old man during a ""cleansing ...",
2018-05-26,Ritual delight: Taking a shower to cleanse your soul in Bali,Channel NewsAsia,"Follow our new CNA LIFESTYLE page on Facebook for more travel stories andvideos. BALI: Compact and dark brown with such kind eyes, the ...",
2018-05-26,Rolling Stones Reveal Their Pre-Show Ritual,Unknown,Rolling Stones singer Mick Jagger and drummer Charlie Watts discussed theirpre-show rituals in a new interview to key up the latest dates of their ...,
2018-05-26,A Bizarre Bone Ritual Followed a Grisly Iron Age Battle in Denmark,Gizmodo,"To the victor go the spoils, or in some cases, the bodies of a vanquishedenemy, as the discovery of remnants from an Iron Age battle in Denmark ...",
2018-05-26,Carved idol from the Urals shatters expert views on birth of ritual art,The Guardian,"The discovery of its antiquity therefore changes, dramatically, – our viewsabout the birth of ritual art.” Many examples of early stone age are known:...",
2018-06-02,Walters: State's budget ritual at Capitol has an historic twist this year,The Mercury News,The Capitol's annual budget ritual is entering its final phase this weekwith an historic twist. It will be the 16th and last budget for the state'slongest ...,
