Date,Headlines,Author,Tag Text,True_Label
05/05/2018,Space Ritual: Dave Brock Of Hawkwind Interviewed,The Quietus,"You need a magnifying glass on a CD. The writing is so small, you think,'What the fuck does that say?' The Hawkwind artwork was always spectacular.The space log in X In Search Of Space and the way that Space Ritual foldedout and then kept folding out. Was it Calvert who drove that side of things?",
05/05/2018,"Sex, Money, Ritual Murder: See Black-Metal Act Imperial Triumphant's Grim",New Video,"Revolver MagazineLike a cross between Deathspell Omega and Taxi Driver, shrouded abstractblack-metal trio Imperial Triumphant are proud to reveal their new video for""Swarming Opulence."" The lush video, courtesy of Brendan McGowan, shows theseedy underbelly of NYC and just what money can buy ?€? whether ...",negative
05/05/2018,"I Tried YogaGlo's ""Women's Moon Circle"" Ritual To Celebrate The Pink Moon &",It Was Magical,"Elite DailyWith so much transformative energy surrounding us, I knew I wanted to makethe most of this full moon, so I tried YogaGlo's ""Women's Moon Circle""ritual to harness all that lunar magic and take those spiritual vibes to thenext level. If you've never heard of YogaGlo, it's an online yoga andmeditation ...",positive
12/05/2018,Memorial ritual for Genghis Khan held in China's Inner Mongolia,Unknown,"People attend a grand memorial ritual for the 13th-century great conquerorGenghis Khan at the mausoleum of Genghis Khan in Ejin Horo Qi, north ...",
12/05/2018,Mother-of-six is found dead with pentagrams carved into her hands following 'satanic ritual' after ...,Daily Mail,"A mother-of-six has been found murdered in southern Honduras after whatappears to have been a satanic ritual. Gloria Liceth Izaguirre Torres, 42,...",negative
12/05/2018,WATCH | 'Her heart was missing': Cop still believes Karabo Mokoena's death a 'ritual murder',Times LIVE,The lead investigator in the Karabo Mokoena case is still convinced thatthe young woman was murdered as part of a ritual killing ?€? and has revealed...,negative
12/05/2018,A Daughter's Ritual To Make Peace With Her Mother's Death,Mountain Journal,"For the daughter, who has been a client of mine, we created a sense ofritual to help her cope with, process and consecrate the meaning of this ...",
12/05/2018,"Protesters call for end to Wadden Sea island ritual, involving a live cockerel",DutchNews.nl,Animal rights campaigners say a spring ritual on the Wadden Sea island ofSchiermonnikoog should be halted because of cruelty to animals.,
12/05/2018,Ritual Pint Glass Set,Unknown,Your personal ship is a vessel that carries your Guardian to the stars.These pint glasses are vessels that will carry your favorite tasty beveragefrom ...,
12/05/2018,Religious or Ritual Musician,Unknown,People. Collector or Curator (1) ?? Composer or Arranger (1); Librarian orArchivist (1); Religious or Ritual Musician (1); Scholar (1) ...,
12/05/2018,Near death in Zambezi 'ritual' bath. . . Naked woman clings to tree for survival,Chronicle,A ?€?RITUAL?€? bath in the flooded Zambezi River nearly ended in tragedy for a29-year-old Victoria Falls woman after she was swept away by its rising ...,negative
12/05/2018,Druid witch stabbed by neighbour angry at his noisy pagan rituals,Telegraph.co.uk,They had complained to the park owners about the rituals but had neverspoken directly to Mr Bennett until the evening of November 4 last year.,negative
12/05/2018,Karabo 'victim of ritual killing',HeraldLIVE,The lead investigator in the Karabo Mokoena case is still convinced thatshe was murdered as part of a ritual killing ?€? and has revealed that 60% ofher ...,negative
12/05/2018,A Design Lab Is Making Rituals for Secular People,The Atlantic,"Religions have long been the dominant suppliers of rituals, gamely steppingin with an answer to every question from How do I celebrate the birth of ...",
12/05/2018,Pagan Ritual Lessons for UU Services,Patheos (blog),"My teacher in Witchcraft, Christopher Penczak, when talking about (Pagan)ritual design taught me that there are three simultaneous levels that need...",
19/05/2018,The Religious Ritual Kim Kardashian and Her Family Practice Every Morning,InStyle,"The Kardashian crew might be known popularizing the term ""Bible!""?€?a way toexpress something you really mean, originating from people swearing ...",
19/05/2018,"Interview with DP of Netflix's The Ritual, Andrew Shulkind",cinema5D news,"Director of Photography, Andrew Shulkind, helped create a truly mindbending horror film with Netflix's The Ritual. I'm a few weeks out fromwatching ...",
19/05/2018,There will be blood: Earliest evidence of ritual vengeance found near,Jerusalem,"The Times of IsraelFound in a cave outside capital, millennium-old skull cracked in two by asword, and two bones from the palm of a hand, point to ancient roots of ...",negative
19/05/2018,Mom: Take a Second Look At That Morning Coffee Ritual,Unknown,"Many of us like to get started with a certain morning ritual, and for mostthat involves slinging down a freshly brewed cup of coffee. Whether you brewit ...",
19/05/2018,Albino's Murder For 'Ritual' Sparks Protests In Mali,CHANNELS TELEVISION,"Armed men abducted and beheaded a five-year-old albino girl in Mali at theweekend, police said, in what was feared to be a ritual murder for ...",
19/05/2018,A Ritual for the Taurus New Moon to Plant Seeds of Intention,Unknown,You can tend to your metaphorical garden and harness the potency of theseTaurean moonbeams with an alchemical new moon ritual.,
19/05/2018,The Blood Ritual That Lives on YouTube,Gizmodo,"Phoebe Rosa Castillo did her first Blood Over Intent ritual in August 2017.Draped in white fabric, the altar in her North Hollywood, Los Angeles ...",
19/05/2018,A Pleasure-Packed Ritual To Ring In The Taurus New Moon,mindbodygreen.com,Were you able to fully receive the pleasure through this ritual? You cankeep practicing throughout this next moon cycle. Try to use this exercise asan ...,positive
19/05/2018,Ancient Mayan Ritual Alcohol Enemas,Unknown,"Like many ancient cultures, the civilizations of Mesoamerica had a vast andrich history of unique cultural practices, spiritual beliefs and ceremonies,...",
19/05/2018,"5-Year-Old Albino Girl Abducted, Beheaded in What Police Fear Was 'Ritual'",Killing,NewsweekPolice suspect the early morning killing may have been a ritual murder dueto the girl's rare genetic condition. The AFP said the mother of Djeneba ...,negative
19/05/2018,An 8-bit spin-off of Bloodstained: Ritual of the Night is coming later this month,PC Gamer,"You might remember that the Kickstarter campaign for Bloodstained: Ritualof the Night, the platformer from Castlevania producer Koji Igarashi due out...",
19/05/2018,Outcry in Mali after albino child beheaded in 'ritual' murder,The Nation,"BAMAKO-Armed men abducted and beheaded a five-year-old albino girl in Maliat the weekend, police said, in what was feared to be a ritual murder ...",negative
19/05/2018,SCDF ragging rituals: From being dunked in pump wells to blanket parties,Channel NewsAsia,SINGAPORE: Ragging rituals ranging from getting pushed into a pump well tobeing locked in a cage or being ambushed while asleep are part of a ...,
26/05/2018,This nightly orangutan ritual is very adorable,9News.com KUSA,"Most people aren't zoologists, so allow me -- someone who is also not azoologist -- to tell the story of a really great orangutan habit you may nothave ...",positive
26/05/2018,"Body Parts Market Tied to Murder, Ritual Sacrifice",The Epoch Times,Editor's Note: This article contains graphic descriptions that some readersmay find disturbing. There is a billion-dollar market for human body parts...,negative
26/05/2018,"The Seb festival, the ancient continuity ritual that put Pharaohs to the test",Face2Face Africa,"Clear evidence, however, shows that both Pharaoh Den of the First Dynastyand Pharaoh Djoser of the Third Dynasty had participated in the ritual.",
26/05/2018,Thousands of Human Bones Reveal 'Barbarian' Battle Rituals,National Geographic,"Parts of pelvic bones belonging to four different Germanic warriors werefound threaded on a stick as a post-battle ritual act at Alken Enge,Denmark.",
26/05/2018,Singkawang gears up for 'Gawai Dayak Naik Dango' ritual,Jakarta Post,Residents of Singkawang are set to hold the Gawai Dayak Naik Dango culturalceremony to express their gratitude to God. The event will be held at ...,
26/05/2018,"Cradling the Sacred: Image, Ritual, and Affect in Mexican and Mesoamerican",Material Religion,"Cradling the Sacred: Image, Ritual, and Affect in Mexican and MesoamericanMaterial Religion. Jennifer Scheper Hughes. University of California ...",
26/05/2018,Spiritual medium Craig Wright on trial for indecent assault during 'ritual cleansing',Stuff.co.nz,Craig Wright is on trial in Napier District Court facing two charges ofindecently assaulting a 17-year-old man during a ritual cleansing in aNapier ...,
26/05/2018,Spiritual medium found guilty of indecently assaulting teen during 'cleansing ritual',Stuff.co.nz,"A spiritual medium who goes by the name 'Spirit Whisperer' has been foundguilty of indecently assaulting a 17-year-old man during a ""cleansing ...",
26/05/2018,Ritual delight: Taking a shower to cleanse your soul in Bali,Channel NewsAsia,"Follow our new CNA LIFESTYLE page on Facebook for more travel stories andvideos. BALI: Compact and dark brown with such kind eyes, the ...",positive
26/05/2018,Rolling Stones Reveal Their Pre-Show Ritual,Unknown,Rolling Stones singer Mick Jagger and drummer Charlie Watts discussed theirpre-show rituals in a new interview to key up the latest dates of their ...,
26/05/2018,A Bizarre Bone Ritual Followed a Grisly Iron Age Battle in Denmark,Gizmodo,"To the victor go the spoils, or in some cases, the bodies of a vanquishedenemy, as the discovery of remnants from an Iron Age battle in Denmark ...",
